,v_5057,v_5060,v_5072,v_5069,v_5041,v_5070,v_5058,v_5043,v_5078,v_5076,v_5055,v_5053,v_958,v_5042,v_5044,v_959,v_5056,v_4395,v_4385,v_4386,v_4396,v_5054,['AGBin: Gecombineerde Verpleeginrichtingen'],v_993,v_4397,v_4398,['AGBin: Koepels en Beheerstichtingen WLZ'],v_5135,v_5085,['SBI: 87'],v_5081,['AGBin: Ziekenhuizen'],v_994,v_5076 NULL,v_5078 NULL,v_958 NULL,v_5077 NULL,v_5196 NULL,v_5194 NULL,['AGBP: Fysiotherapeuten'],v_959 NULL,['BIGP: Fysiotherapeuten'],['KWAL_P: Fysiotherapie'],v_5192 NULL,v_993 NULL,v_5193 NULL,v_994 NULL,v_5195 NULL,['AGBP: Verpleegkundigen']
76,31.0,31.0,33.0,33.0,11.0,16.3,15.5,11.0,100.0,68.0,12.0,12.0,759784.0,2.84,2.48,685579.0,3.16,743681.0,665745.0,532422.0,635898.0,3.04,0.0,119960.0,16103.0,49681.0,0.0,0.0,31.0,0.0,0.0,0.0,124335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,4.0,4.0,7.0,7.0,5.0,4.8,2.3,5.0,0.0,0.0,9.0,9.0,0.0,0.75,0.75,0.0,2.75,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
78,1297.0,1231.0,1427.0,1498.0,310.0,906.0,826.0,178.0,100.0,87.0,248.0,390.0,53080088.0,190.2,96.0,46495115.0,131.0,45933174.0,35651844.0,31401426.0,40155531.0,230.2,0.0,5711852.0,7146914.0,6339584.0,0.0,15.0,3.0,2.0,85.0,0.0,8426289.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0
79,13.0,14.0,14.0,13.0,0.0,9.9,9.9,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
80,1024.0,978.5,978.5,1024.0,301.0,478.0,478.0,210.0,100.0,87.8,210.0,301.0,27871000.0,168.6,117.6,22871000.0,117.6,26774000.0,20391000.0,17176000.0,22246000.0,168.6,1.0,-2691000.0,1097000.0,625000.0,2.0,10.0,0.2,1.0,78.8,0.0,3982000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59015.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,59027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,1376.0,1339.0,1348.0,1387.0,279.0,875.74,869.85,205.0,100.0,82.33,218.0,296.0,50926893.0,146.94,96.81,47336087.0,102.15,47122124.0,36082639.0,34880395.0,45162760.0,155.39,0.0,2479000.0,3804769.0,2173327.0,0.0,147.0,1.0,3.0,69.0,0.0,3523000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
83,20.0,19.0,19.0,20.0,10.0,13.7,13.7,8.0,100.0,90.0,8.0,10.0,479656.0,7.0,6.0,494523.0,6.0,479656.0,319000.0,352000.0,494523.0,7.0,0.0,22432.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,-16847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,755.0,709.5,736.0,785.0,374.0,428.5,421.0,283.0,100.0,87.3,316.0,414.0,19719613.0,174.55,123.6,16617721.0,132.6,18249288.0,14145895.0,12124927.0,16048665.0,184.55,0.0,731201.0,1470325.0,569056.0,0.0,22.0,8.21,0.0,13.83,0.0,1725418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
85,0.0,3.0,4.5,3.0,0.0,0.7,0.0,6.0,0.0,0.0,6.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,47.7,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0
86,133.0,118.0,119.0,135.0,65.0,101.01,100.01,35.0,100.0,88.89,36.0,68.0,3956152.0,33.54,25.93,3769255.0,26.93,3733480.0,2654773.0,2358580.0,3318226.0,35.54,0.0,198131.0,222672.0,451029.0,0.0,0.0,54.4,1.0,1.3,0.0,80644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,1696.0,1696.0,1748.5,1769.0,438.0,1391.0,1318.0,438.0,100.0,83.0,502.0,543.0,88214330.0,340.0,319.0,84592656.0,383.0,78964618.0,63229638.0,59506570.0,77537346.0,445.0,0.0,387375.0,9249712.0,7055310.0,1.0,27.0,0.0,2.0,57.0,2.0,9092370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
88,251.0,244.5,255.5,273.0,59.0,227.01,205.79,46.0,100.0,82.0,72.0,107.0,15996463.0,48.89,38.92,14838667.0,58.03,14892118.0,11427890.0,11020540.0,14443770.0,89.22,0.0,-1173890.0,1104345.0,394897.0,0.0,28.0,10.0,0.0,0.0,0.0,843722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,2.0,1.5,2.0,3.0,2.0,2.2,1.2,1.0,0.0,0.0,1.0,3.0,0.0,0.3,0.1,0.0,0.1,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,74.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
90,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
91,2147.0,2123.5,2125.0,2150.0,510.0,789.67,789.0,463.0,100.0,92.0,501.0,551.0,39403890.0,145.94,71.25,31018316.0,79.69,7565534.0,5539600.0,4787693.0,6470591.0,155.05,0.0,697622.0,31838356.0,24547725.0,0.0,72.0,2.4,0.0,6.5,0.0,-470718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
93,9.0,8.5,9.0,10.0,4.0,6.7,5.7,3.0,0.0,0.0,3.0,5.0,0.0,2.6,1.4,0.0,1.4,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
94,4015.0,3960.5,3960.5,4015.0,679.0,2973.0,2973.0,570.0,100.0,84.0,570.0,679.0,168249545.0,451.0,357.0,154445275.0,357.0,154665814.0,117268601.0,110063940.0,143351701.0,451.0,0.0,2724534.0,13583731.0,11093574.0,2.0,14.0,5.0,1.0,65.0,0.0,10484834.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
96,45.0,42.5,53.0,57.0,13.0,34.8,26.25,8.0,100.0,81.0,10.0,18.0,3090803.0,6.5,3.2,2361879.0,4.7,2173779.0,1351833.0,1165065.0,1920655.0,9.3,0.0,-12108.0,917024.0,441224.0,0.0,2.0,2.8,0.0,0.0,0.0,157657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,1318.0,1324.0,1324.0,1318.0,441.0,733.83,733.83,453.0,100.0,74.64,453.0,441.0,35588173.0,178.74,169.69,31388556.0,169.69,33800558.0,26141480.0,23369254.0,29985498.0,178.74,0.0,3133175.0,1787615.0,1403058.0,0.0,149.0,7.64,1.0,68.78,0.0,4094190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
98,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
99,0.0,0.0,5.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
100,7001.0,6896.5,6896.5,7001.0,1127.0,4806.6,4806.6,918.0,100.0,78.06,918.0,1127.0,349104962.0,600.6,528.5,334918804.0,528.5,338450022.0,264621975.0,255317714.0,325269136.0,600.6,0.0,-15255915.0,10654940.0,9649668.0,0.0,30.0,0.0,0.0,0.0,2.0,72341353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
101,890.0,967.0,968.5,893.0,106.0,611.2,608.2,260.0,100.0,90.45,275.0,124.0,36728890.0,70.2,150.6,37054814.0,165.6,34864145.0,26231437.0,26123044.0,34549177.0,88.2,0.0,1452271.0,1864745.0,2505637.0,1.0,150.0,1.87,2.0,95.75,0.0,3993990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,93.0,97.5,100.5,98.0,31.0,69.2,65.7,40.0,100.0,70.9,43.0,38.0,4672432.0,16.9,22.4,4853282.0,24.5,4181633.0,3213264.0,3356095.0,4770086.0,21.8,0.0,-421698.0,490799.0,83196.0,0.0,2.0,90.1,1.0,0.0,0.0,-402193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,586.0,581.0,592.0,597.0,196.0,272.87,267.66,186.0,100.0,68.9,186.0,196.0,15426741.0,35.43,18.53,13382489.0,18.53,14426866.0,11071652.0,9779036.0,12625786.0,35.43,5.0,193995.0,999875.0,756703.0,0.0,5.0,0.0,1.0,82.0,0.0,1340406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
104,581.0,583.0,583.0,581.0,90.0,289.0,289.0,94.0,100.0,80.75,94.0,90.0,20878093.0,28.47,42.67,19433144.0,42.67,19360311.0,15091992.0,14435666.0,18067888.0,28.47,0.0,87776.0,1517782.0,1365256.0,0.0,11.0,8.1,1.0,52.9,0.0,107772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
106,1805.0,1791.5,1791.5,1805.0,370.0,1137.0,1137.0,343.0,100.0,83.53,343.0,370.0,74826732.0,168.85,128.42,70121490.0,128.42,71859374.0,55613477.0,53065020.0,67660481.0,168.85,0.0,16878959.0,2967358.0,2461009.0,0.0,0.0,54.0,3.0,0.0,1.0,2179810.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0
107,321.0,322.5,344.0,349.0,112.0,157.2,146.9,115.0,100.0,70.1,130.0,140.0,9663710.0,51.3,52.9,8287370.0,57.9,8662551.0,6685147.0,6048321.0,7907972.0,58.6,0.0,618549.0,1001159.0,379398.0,1.0,8.0,1.0,1.0,84.0,0.0,646841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
108,9.0,9.0,9.0,9.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
109,766.0,738.5,738.5,766.0,286.0,456.28,456.28,231.0,100.0,85.22,231.0,286.0,25641685.0,169.31,119.25,21957724.0,119.25,23205781.0,17780555.0,15588568.0,20349338.0,169.31,0.0,2831171.0,2435904.0,1608386.0,0.0,14.0,0.0,2.0,68.63,0.0,3577724.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
110,1.0,1.0,2.0,2.0,0.0,1.32,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
111,965.0,969.0,1002.5,1004.0,291.0,523.24,509.92,299.0,100.0,83.8,313.0,316.0,30369774.0,98.39,79.38,26252748.0,83.35,27915211.0,21440335.0,18980397.0,24621799.0,103.91,0.0,447447.0,2454563.0,1630949.0,0.0,11.0,2.78,1.0,80.14,0.0,2941695.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0
112,35.0,33.5,35.5,37.0,3.0,20.4,18.4,0.0,100.0,68.0,0.0,3.0,917725.0,2.5,0.0,863827.0,0.0,911059.0,678586.0,620225.0,834822.0,2.5,0.0,278335.0,6666.0,29005.0,0.0,0.0,32.0,0.0,0.0,0.0,471312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,137.0,153.5,153.5,137.0,40.0,110.3,110.3,73.0,100.0,88.2,73.0,40.0,7656940.0,29.9,30.5,6358244.0,30.5,6204089.0,4625701.0,4260250.0,5705689.0,29.9,0.0,110000.0,1452851.0,652555.0,0.0,0.0,10.0,0.0,0.0,0.0,295000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,106.0,111.5,111.5,106.0,28.0,80.2,80.2,39.0,100.0,15.0,39.0,28.0,8965007.0,22.4,31.2,8419763.0,31.2,7999462.0,6377681.0,6113421.0,7671077.0,22.4,0.0,-1070000.0,965545.0,748686.0,0.0,10.0,2.0,0.0,0.0,0.0,1780000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
115,538.0,510.5,511.5,540.0,289.0,184.48,183.8,234.0,100.0,96.76,235.0,292.0,6118109.0,98.26,79.56,5309059.0,79.9,6118109.0,5059213.0,4309641.0,5309059.0,99.28,0.0,439574.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,-441857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,1126.0,1105.5,1169.5,1194.0,227.0,867.1,835.5,186.0,100.0,72.4,211.0,260.0,60270647.0,129.9,99.9,57750877.0,111.4,57057577.0,43632815.0,41194350.0,55139206.0,146.1,0.0,812467.0,3213070.0,2611671.0,0.0,23.0,8.7,0.0,10.6,5.0,4707611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
119,9.0,8.5,9.5,10.0,1.0,8.0,7.2,0.0,0.0,0.0,0.0,1.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0
120,3470.0,3450.5,3450.5,3470.0,438.0,2466.88,2466.88,399.0,100.0,41.0,399.0,438.0,188357225.0,272.8,268.1,178695198.0,268.1,178052912.0,138121901.0,130608990.0,169064391.0,272.8,0.0,34569616.0,10304313.0,9630807.0,0.0,26.0,6.24,0.0,0.0,1.0,38664960.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,40.0
121,4.0,4.0,6.0,6.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,45.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
122,1136.0,1121.5,1121.5,1136.0,343.0,421.64,421.64,314.0,100.0,94.0,314.0,343.0,20090289.0,0.0,0.0,18141337.0,0.0,19575590.0,15058330.0,13887353.0,17828281.0,0.0,0.0,1383517.0,514699.0,313056.0,0.0,19.0,4.96,1.0,13.11,0.0,641978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,1288.0,1239.0,1337.0,1411.0,494.0,902.54,843.13,396.0,100.0,72.72,469.0,617.0,48996624.0,198.79,135.39,43436012.0,157.39,45989475.0,35930101.0,31666807.0,40502554.0,258.2,0.0,3205698.0,3007149.0,2933458.0,0.0,40.0,3.4,2.0,93.34,0.0,5113973.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
124,164.0,161.0,161.0,164.0,34.0,136.8,136.8,28.0,100.0,84.0,28.0,34.0,7840732.0,24.1,19.0,7175149.0,19.0,7292609.0,5579367.0,5041582.0,6510072.0,24.1,0.0,-475978.0,548123.0,665077.0,0.0,0.0,90.0,1.0,0.0,0.0,-219811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,1031.0,990.0,990.0,1031.0,323.0,610.99,610.99,241.0,100.0,82.0,321.0,403.0,33981099.0,136.38,100.39,32381365.0,110.89,32857626.0,25617685.0,24303980.0,31075659.0,146.88,1.0,6416415.0,1123473.0,1305706.0,0.0,10.0,0.68,1.0,71.61,0.0,6458324.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0
126,2987.0,2974.5,3224.5,3227.0,420.0,2491.49,2331.74,395.0,100.0,77.67,420.0,425.0,158765921.0,315.35,306.98,152361175.0,328.6,152042458.0,114546256.0,110807594.0,145200260.0,320.35,0.0,29181700.0,6723463.0,7160915.0,0.0,247.0,0.0,0.0,0.0,1.0,41342271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
127,2581.0,2568.0,2635.5,2671.0,378.0,1756.0,1695.0,352.0,100.0,91.0,386.0,457.0,98769000.0,171.0,179.0,89333000.0,200.0,91295000.0,70700000.0,65930000.0,84531000.0,226.0,0.0,7874000.0,7474000.0,4802000.0,1.0,77.0,4.0,1.0,91.0,0.0,13649000.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
128,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28563.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
129,27.0,27.5,28.5,28.0,8.0,18.82,17.92,9.0,100.0,24.0,9.0,8.0,760838.0,5.22,4.77,627681.0,4.77,752322.0,573621.0,482860.0,620008.0,5.22,0.0,0.0,8516.0,7673.0,0.0,1.0,4.69,0.0,4.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
130,96.0,94.0,112.0,114.0,12.0,64.0,48.0,8.0,100.0,88.0,8.0,12.0,3439769.0,4.0,3.0,2784783.0,3.0,2646858.0,2064782.0,1697833.0,2167650.0,4.0,0.0,611640.0,792911.0,617133.0,0.0,8.0,0.0,0.0,100.0,0.0,98289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,6.0,3.0,4.5,9.0,6.0,5.5,5.0,0.0,0.0,0.0,0.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
132,1385.0,1361.5,1383.5,23.0,336.0,828.4,816.9,289.0,100.0,85.71,307.0,356.0,52250114.0,129.7,109.4,47107057.0,118.4,46523942.0,35486340.0,32811827.0,42836205.0,139.7,0.0,10119486.0,5726172.0,4270852.0,4.0,258.0,2.0,2.0,84.0,0.0,7164933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,22.0,22.0,22.0,22.0,7.0,10.53,10.53,7.0,100.0,100.0,7.0,7.0,544379.0,1.03,2.93,492649.0,2.93,544379.0,426825.0,388427.0,492649.0,1.03,0.0,269670.0,0.0,0.0,0.0,2.0,100.0,1.0,0.0,0.0,65838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,23.0,22.5,22.5,23.0,9.0,9.86,9.86,8.0,100.0,75.12,8.0,9.0,455878.0,0.0,0.0,431106.0,0.0,455878.0,344109.0,333058.0,431106.0,0.0,0.0,122839.0,0.0,0.0,0.0,0.0,27.8,0.0,0.0,0.0,289197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,2248.0,2311.5,2475.0,2436.0,452.0,227.3,123.8,579.0,100.0,88.3,655.0,577.0,75278000.0,128.3,125.4,70267000.0,125.4,70547000.0,55090000.0,52740000.0,66943000.0,128.3,3.0,9835000.0,4731000.0,3324000.0,0.0,44.0,9.5,3.0,64.3,0.0,6567000.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,4.0
136,3.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,50.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
137,28.0,36.0,36.0,28.0,3.0,22.31,22.31,19.0,100.0,70.61,19.0,3.0,1852000.0,2.22,16.11,1972000.0,16.11,1843000.0,1372000.0,1522000.0,1956000.0,2.22,0.0,148000.0,9000.0,16000.0,0.0,0.0,15.0,0.0,0.0,0.0,141000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,135.0,137.5,138.5,136.0,42.0,43.7,42.7,47.0,100.0,91.1,47.0,42.0,2083430.0,5.9,7.1,2382204.0,7.1,2083430.0,1592919.0,1871947.0,2382204.0,5.9,0.0,-40149.0,0.0,0.0,0.0,12.0,1.6,0.0,14.19,0.0,-14314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,1.0,1.0,1.0,1.0,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
